# 중복 판정 표 — `uv run histgraph dedupe` 가 읽는다.
#
# 한 사건이 두 노드로 들어와 있는 것을 규칙이 찾아 오면(`duplicates` 모듈
# 머리글), 사람이 여기에 한 줄을 적는다. 규칙은 후보를 찾을 뿐 합치지
# 않는다 — 라벨이 비슷하다고 합치면 절반이 틀린다.
#
#   merge<TAB>남길 id<TAB>없앨 id<TAB>근거
#   keep <TAB>id      <TAB>id      <TAB>왜 다른 사건인지
#
# 남길 쪽은 대개 엣지가 많은 노드다. 다만 **연대가 맞는 쪽**이 먼저다 —
# 없앤 노드의 날짜는 남는 노드가 비어 있을 때만 옮겨진다. 없어지는 이름은
# 별칭으로 남아 검색에 계속 걸린다.
#
# 이름이 갈리는 까닭은 소스마다 표제를 다르게 달기 때문이다. 국편은
# '3·1운동', 위키백과는 '3·1 운동'이고, 같은 1762년 일을 국편은 '사도세자
# 사건', 위키백과는 '임오화변'이라 부른다.

# --- 소스마다 표제가 다른 같은 사건 (국편 ↔ 위키백과) ----------------------
keep	wd:Q956	wd:Q845266	연경은 원·명대 북경의 옛 이름으로 들어온 장소 노드고 베이징시는 현대 행정구역이다. 장소는 합치지 않는다 (CLAUDE.md §1-4)
merge	wd:Q493692	nikh:kc_n200400	고려 경종(5대) — 국편 연대기가 '경종[고려]'로 따로 세웠다. 남길 쪽에 생몰년(955~981)과 재위 띠가 있다
merge	wd:Q368892	nikh:kc_n200500	고려 고종(23대) — 국편 '고종[고려]'. 재위 1213~1259 로 설명이 일치한다
merge	wd:Q493752	nikh:kc_n201600	고려 덕종(9대) — 국편 '덕종[고려]'. 재위 1031~1034 로 일치한다
merge	wd:Q493913	nikh:kc_n201700	고려 명종(19대) — 국편 '명종[고려]'. 재위 1170~1202 로 일치한다
merge	wd:Q493769	nikh:kc_n202100	고려 문종(11대) — 국편 '문종[고려]'. 현종의 아들이라는 설명이 일치한다
merge	wd:Q493797	nikh:kc_n202400	고려 선종(13대) — 국편 '선종[고려]'. 재위 1083~1094 로 일치한다
merge	wd:Q493702	nikh:kc_n202500	고려 성종(6대) — 국편 '성종[고려]'. 이름 왕치(王治)로 일치한다
merge	wd:Q493830	nikh:kc_n202600	고려 숙종(15대) — 국편 '숙종[고려]'. 재위 1095~1105 로 일치한다
merge	wd:Q493785	nikh:kc_n202700	고려 순종(12대) — 국편 '순종[고려]'. 재위 1083년 석 달로 일치한다
merge	wd:Q493852	nikh:kc_n203100	고려 예종(16대) — 국편 '예종[고려]'. 문종의 증손이라는 설명이 일치한다
merge	wd:Q493874	nikh:kc_n204100	고려 인종(17대) — 국편 '인종[고려]'. 예종의 맏아들로 일치한다
merge	wd:Q493659	nikh:kc_n204400	고려 정종 3대 — 국편 항목의 한자가 定宗이고 설명이 '제3대, 이름 요(堯), 재위 945~949'다. **본문(내용)은 10대 靖宗의 것이 잘못 실려 있다** — 국편 파일 자체가 두 정종의 본문을 맞바꿔 담았다. 판정 근거는 한자와 설명이다
merge	wd:Q494135	nikh:kc_n204500	고려 정종 10대 — 국편 항목의 한자가 靖宗이고 설명이 '제10대, 이름 형(亨), 재위 1034~1046'다. 본문은 3대 定宗의 것이 잘못 실려 있다 (위 줄과 짝)
merge	wd:Q493812	nikh:kc_n206300	고려 헌종(14대) — 국편 '헌종[고려]'. 재위 1094~1095, 숙종에게 양위로 일치한다
merge	wd:Q493736	nikh:kc_n206400	고려 현종(8대) — 국편 '현종[고려]'. 목종 다음 즉위로 일치한다
merge	wd:Q489989	ex:person:정의방	무신정변 산문의 '이의방'을 추출이 '정의방'으로 끊어 세웠다 (정중부, 이의방 → 정의방). 같은 사람이다
merge	wd:Q21060405	ex:person:채원	무신정변에 가담한 무신 채원. 추출 고아와 Wikidata 노드가 같은 사람이다
merge	wd:Q498707	ex:person:방번	무안대군의 이름이 방번(芳蕃)이다. 산문이 아명으로 부른 것을 추출이 따로 세웠다
merge	wd:Q626461	ex:person:방석	의안대군(1382~1398)의 이름이 방석(芳碩)이다. 1348년생 의안대군 이화(wd:Q8512766)와 다른 사람이니 조심
merge	wd:Q488700	ex:person:방간	회안대군의 이름이 방간(芳幹)이다
merge	wd:Q484453	ex:person:능양군 이종	능양군 이종이 곧 조선 인조다 — 반정으로 왕이 되기 전의 봉호
merge	wd:Q4209038	ex:person:칼란다리쉬빌리	자유시 참변의 고려혁명군정의회 총사령관. 성만 부른 표기와 전체 이름 노드가 같은 사람이다
merge	wd:Q34266	ex:person:러시아 제국	거문도 사건 산문의 '러시아 제국'. 추출이 인물로 세운 고아를 나라 노드에 합친다
merge	wd:Q8733	ex:person:청	거문도 사건 산문의 '청'. 추출이 인물로 세운 고아를 청나라 노드에 합친다

# --- 자리(role) — 2026-09-10 ------------------------------------------------
# 무게(`central`)를 재다가 드러났다. `role` 노드 285개 중 202개에 사람이
# 하나뿐이었는데, 태반이 같은 자리가 여러 노드로 갈라진 것이었다. 대통령
# 자리 하나가 일곱 조각이었다.
#
# **가르는 기준은 하나다: 기관·나라·품계 이름만 앞에 붙었는가.** '사헌부
# 대사헌'은 대사헌이고(대사헌은 사헌부에만 있다) '행 좌참찬'은 좌참찬이다
# ('행'은 품계가 관직보다 높을 때 붙이는 말). 반대로 '동부승지'는 승지
# 여섯 중 하나이지 '승지'와 같은 자리가 아니고, 남과 북의 같은 이름은
# 다른 자리다.

# 기관·나라·품계만 앞에 붙은 같은 자리
merge	wd:Q16166652	ex:role:사헌부 대사헌	대사헌은 사헌부의 수장이라 기관 이름이 앞에 붙었을 뿐이다. 김일경·조광조가 양쪽에 걸려 있다
merge	wd:Q6845409	ex:role:의정부 우의정	우의정은 의정부에만 있는 자리다. 김질이 양쪽에 걸려 있다
merge	wd:Q12617287	ex:role:행 좌참찬	'행(行)'은 품계가 관직보다 높을 때 이름 앞에 붙이는 말이고 자리는 좌참찬이다
merge	wd:Q129675716	ex:role:홍문관 부수찬	부수찬(정6품)은 홍문관에만 있는 자리다
merge	ex:role:동부승지	ex:role:승정원 동부승지	동부승지는 승정원에만 있는 자리다
merge	ex:role:사헌부 감찰	ex:role:조선국 사헌부 감찰	'조선국'은 나라 이름 접두다
merge	ex:role:중추원 주임관대우 참의	ex:role:주임관 대우 참의	띄어쓰기만 다르다. 둘 다 김명준(1870년) 한 사람에게 걸려 있다
merge	ex:role:좌리공신 2등	ex:role:순성명량경제좌리공신 2등	좌리공신 2등이라는 같은 녹훈이고 앞머리는 김질에게 내린 공신호다

# 대통령 — 일곱 조각을 둘로
merge	wd:Q6296418	wd:Q30461	'대통령'에 걸린 넷(박정희·전두환·윤보선·김대중)이 모두 대한민국 대통령이다
merge	wd:Q6296418	ex:role:1대 대통령	이승만. 대한민국 대통령 노드에 이미 서 있다
merge	wd:Q6296418	ex:role:대한민국 초대 대통령	이승만. 대한민국 대통령 노드에 이미 서 있다
merge	ex:role:대한민국 임시정부 대통령	ex:role:2대 대통령	박은식은 대한민국 임시정부 제2대 대통령이다. 대한민국 대통령과는 다른 자리라 그쪽으로 합치지 않는다
merge	wd:Q22971123	wd:Q3153784	같은 자리다. 이름이 나라를 밝히는 쪽을 남긴다 (권한대행은 재임 띠가 아니다 — CLAUDE.md §1-8)
merge	wd:Q136645227	wd:Q17578116	김효석·정호용 둘 다 대한민국 내무부 장관이다

# 부제학 — 총칭에 남는 셋이 다 홍문관 부제학이다
merge	wd:Q12598980	ex:role:홍문관 부제학	총칭 '부제학'에 걸린 이산해·조광조·조상진이 모두 홍문관 부제학이다. 집현전 부제학은 따로 둔다

# 세자
merge	wd:Q108544096	ex:role:세자	'세자'에는 사람이 하나도 걸려 있지 않은 빈 자리다

# --- 다른 자리다 -----------------------------------------------------------
# 승지 여섯 — 도승지·좌승지·우승지·좌부승지·우부승지·동부승지. 총칭과 가른다
keep	wd:Q7457050	ex:role:동부승지	동부승지는 승지 여섯 중 하나다
keep	wd:Q7457050	ex:role:우부승지	우부승지는 승지 여섯 중 하나다
keep	wd:Q7457050	ex:role:승정원 동부승지	동부승지는 승지 여섯 중 하나다
keep	wd:Q7457050	ex:role:승정원 부승지	조선 승정원에 단독 '부승지'는 없다. 총칭에 합치면 어느 승지인지 잃는다
keep	wd:Q7457050	ex:role:예방승지	예방승지는 예조를 맡은 승지다. 담당이 곧 뜻이라 총칭에 합치지 않는다

# 제학 계열 — 기관과 품계가 자리를 가른다
keep	wd:Q6794885	wd:Q12598980	제학과 부제학은 다른 자리다
keep	wd:Q6794885	ex:role:직제학	직제학은 제학이 아니다
keep	wd:Q6794885	ex:role:집현전 대제학	대제학은 제학보다 위다
keep	wd:Q6794885	ex:role:양관대제학	홍문관·예문관 대제학을 겸한 것이라 제학이 아니다
keep	wd:Q6794885	ex:role:정헌대부 규장각 제학	규장각 제학이고 '정헌대부'는 품계다. 총칭 제학과 같다고 볼 근거가 없다
keep	wd:Q6794885	ex:role:집현전 부제학	제학이 아니다
keep	wd:Q6794885	ex:role:홍문관 부제학	제학이 아니다
keep	wd:Q12598980	ex:role:집현전 부제학	집현전(세종~세조)과 홍문관(성종 이후)은 다른 기관이다. 성삼문·정인지·최만리는 집현전 쪽이다
keep	ex:role:전한	ex:role:집현전 전한	전한(정4품)은 홍문관에도 집현전에도 있었다. 조광조는 홍문관, 최만리는 집현전이다

# 남과 북 — 이름이 같아도 다른 자리다
keep	wd:Q12592405	wd:Q83307	'장관'은 총칭이다
keep	wd:Q12592410	wd:Q83307	'장관'은 총칭이다
keep	wd:Q12592439	wd:Q83307	'장관'은 총칭이다
keep	wd:Q12592448	wd:Q83307	'장관'은 총칭이다
keep	wd:Q12592496	wd:Q83307	'장관'은 총칭이다
keep	wd:Q12592509	wd:Q83307	'장관'은 총칭이다
keep	wd:Q12592560	wd:Q83307	'장관'은 총칭이다
keep	wd:Q17578116	wd:Q83307	'장관'은 총칭이다
keep	wd:Q1937160	wd:Q83307	'장관'은 총칭이다
keep	wd:Q2518691	wd:Q83307	'장관'은 총칭이다. 이 자리에 걸린 최용건은 조선민주주의인민공화국 민족보위상이다
keep	wd:Q83307	wd:Q10540834	'장관'은 총칭이다. 농무부 장관 박정애는 북쪽이다
keep	wd:Q83307	wd:Q117314714	'장관'은 총칭이다
keep	wd:Q83307	wd:Q136645227	'장관'은 총칭이다
keep	wd:Q83307	wd:Q15947101	'장관'은 총칭이다
keep	wd:Q83307	wd:Q17763739	'장관'은 총칭이다. 이 자리에 걸린 리승엽·리용은 북쪽이다
keep	wd:Q83307	wd:Q3273722	'장관'은 총칭이다. 보건부 장관 리병남은 북쪽이다
keep	wd:Q83307	wd:Q4018482	'장관'은 총칭이다. 교육부 장관 한설야는 북쪽이다

# 한 단체·한 자리에만 있던 직함은 총칭이 아니다
keep	wd:Q140686	ex:role:만민공동회 의장	만민공동회의 의장이지 일반 의장이 아니다
keep	wd:Q140686	ex:role:제1회 전국기자대회 의장	한 대회의 의장이다
keep	wd:Q1553195	ex:role:민주독립당 대표	당이 다르면 다른 자리다
keep	wd:Q1553195	ex:role:민주통일당 대표	당이 다르면 다른 자리다
keep	wd:Q1251441	ex:role:무신정권 지도자	'지도자'에 걸린 전봉준·홍경래와 최우의 무신정권은 다른 것이다
keep	ex:role:내각 수반	ex:role:대통령 권한대행 겸 내각 수반	권한대행을 겸한 것과 내각 수반은 다른 자리다
keep	wd:Q30461	ex:role:대한민국 임시정부 대통령	임시정부 대통령은 대한민국 대통령과 다른 자리다
keep	wd:Q30461	wd:Q11696	미국의 대통령은 다른 나라 자리다
keep	wd:Q39018	ex:role:태황제	태황제는 양위한 황제의 존호라 재위 중인 황제와 다르다
keep	wd:Q129949877	ex:role:통신사 정사	통신사와 연행사는 다른 사행이다
keep	wd:Q129949877	ex:role:회답 겸쇄환사 정사	회답겸쇄환사는 1607~1624년에만 보낸 사행이다
keep	wd:Q10917689	ex:role:성균관 동지사	성균관 동지사는 관직(同知事)이고 총칭 '동지사'에 걸린 홍희준은 사행(冬至使)이다. 한자가 다르다
keep	wd:Q5368120	wd:Q16169490	신라 집사부에도 시중이 있어 고려 문하시중과 같은 자리라 단정하지 않는다
keep	wd:Q30461	ex:role:2대 대통령	박은식의 2대 대통령은 임시정부 자리라 대한민국 대통령 쪽으로 가지 않는다

# 원본 그래프에만 있는 자리 후보 (한국사 묶음 밖). 전부 다른 자리다 —
# 구·기구 이름이 앞에 붙으면 그 구·그 기구의 자리이지 총칭이 아니다.
keep	wd:Q10904280	wd:Q109460678	구가 다르면 다른 자리다
keep	wd:Q10904280	wd:Q130534320	구가 다르면 다른 자리다
keep	wd:Q10904280	wd:Q134875687	구가 다르면 다른 자리다
keep	wd:Q10904280	wd:Q134875737	구가 다르면 다른 자리다
keep	wd:Q10904280	wd:Q134875840	구가 다르면 다른 자리다
keep	wd:Q109460677	wd:Q10904280	구가 다르면 다른 자리다
keep	wd:Q110115406	wd:Q10904280	구가 다르면 다른 자리다
keep	wd:Q134875752	wd:Q10904280	구가 다르면 다른 자리다
keep	wd:Q134875830	wd:Q10904280	구가 다르면 다른 자리다
keep	wd:Q1127270	ex:role:UN총선 환영대회 부회장	한 대회의 부회장이다
keep	wd:Q1127270	ex:role:국민협회 부회장	한 단체의 부회장이다
keep	wd:Q1127270	ex:role:독립협회 부회장	한 단체의 부회장이다
keep	wd:Q1251441	ex:role:소련 지도자	나라가 다르면 다른 자리다
keep	wd:Q12592394	wd:Q4018482	부총리를 겸한 자리와 교육부 장관은 다르다. 뒤엣것에는 북쪽 교육상 한설야가 걸려 있다
keep	wd:Q12592410	wd:Q12339722	교통부(1948~1994)와 국토교통부(2013~)는 다른 부처다
keep	wd:Q14850722	wd:Q1501800	'사무총장'은 총칭이다
keep	wd:Q1501800	wd:Q42591216	기구가 다르면 다른 자리다
keep	wd:Q1501800	wd:Q62070236	기구가 다르면 다른 자리다
keep	wd:Q81066	wd:Q1501800	'사무총장'은 총칭이다
keep	wd:Q1553195	wd:Q6508531	야당 대표는 당대표 가운데 야당 쪽을 가리키는 말이라 같은 자리로 두지 않는다
keep	wd:Q16072653	ex:role:대왕대비	왕대비는 선왕의 비, 대왕대비는 그 위 대의 비다
keep	wd:Q18388356	wd:Q877955	'부총리'는 총칭이다
keep	wd:Q24863173	wd:Q877955	'부총리'는 총칭이다
merge	nikh:kc_i100710	wd:Q10856003	같은 동맹이다 — 둘 다 5세기 고구려 남진에 맞선 신라·백제의 동맹을 적는다 (국편 정본 쪽이 설명이 길고 엣지가 아홉이다)
merge	nikh:kc_i200500	wd:Q12590375	같은 법이다 — 둘 다 고려 광종 7년(956) 노비안검법이다 (국편 쪽에 연대가 적혀 있다)
merge	nikh:kc_i501800	wd:Q12586538	같은 제도다 — 둘 다 1993년 금융실명제다 (국편 쪽에 연대가 적혀 있다)
keep	nikh:kc_r200365	wd:Q625724	다른 행사다 — 국편 쪽은 고려가 정월 보름에 연 국가 의례(982년 설치)이고, 위키백과 쪽은 지금 부처님오신날의 연등회다. 뿌리는 같지만 서는 시대가 다르다
keep	wd:Q151349	ex:event:베를린 위기	다른 일이다 — 베를린 봉쇄는 1948~49년 소련의 육로 봉쇄이고, 베를린 위기는 1958~61년 장벽까지 이어진 다른 국면이다
keep	wd:Q163244	wd:Q151187	다른 것이다 — 포츠담 회담은 1945-07-17~08-02 의 회의이고, 포츠담 선언은 그 회담 중(07-26) 일본에 낸 문서다
keep	wd:Q50396447	wd:Q54854623	다른 것이다 — 앞은 2018-04-27 판문점 회담 하나이고, 뒤는 그 해 세 차례 회담을 묶어 세는 목록 항목이다
keep	wd:Q623792	wd:Q16174582	다른 것이다 — 10월 유신은 1972-10-17 의 비상조치이고, 헌법 제8호는 그 결과로 만들어진 유신헌법 조문이다
keep	wd:Q131383957	wd:Q131384112	다른 것이다 — 앞은 2024-12-03 부터의 시민 탄핵 운동이고, 뒤는 2024-12-14 국회의 탄핵소추 가결이다
merge	wd:Q488385	nikh:kc_n101750	같은 사람이다 — 신라 제24대 진흥왕. 생년은 자료가 갈린다(삼국사기 534 · 다른 계보 526)
merge	wd:Q496836	nikh:kc_n100700	같은 사람이다 — 금관가야 시조 수로왕, 몰년 199년으로 같다
merge	wd:Q488141	nikh:kc_n101850	같은 사람이다 — 신라 제41대 헌덕왕, 몰년 826년으로 같다
merge	wd:Q701346	nikh:kc_n101500	같은 사람이다 — 위만조선을 세운 위만. 국편 쪽 노드에는 엣지가 없다
merge	wd:Q706529	nikh:kc_n101450	같은 사람이다 — 신라 승려 원측(613~696), 몰년 한 해 차이는 표기 차이다
merge	wd:Q498791	ex:person:광개토대왕	같은 사람이다 — 산문 추출이 따로 세운 고아 노드다
merge	wd:Q702079	nikh:kc_n100400	같은 사람이다 — 발해를 세운 초대 임금 고왕 대조영(재위 698~719). 국편 노드는 이름을 '발해 고왕 대조영'으로 길게 적었을 뿐 엣지가 없다

# --- 2026-09-23 만든 사람 표(makers.tsv)가 세운 사람 — 맨이름 별칭이 동명이인과 겹친 것 ---
keep	kr:person:김광훈_(조선)	wd:Q124783572	김광훈 (조선)은 연대 미상에 작품을 남긴 사람이고 김광훈(김광훈(1963년~)은 조선민주주의인민공화국의 영화 감독이다)는 다른 사람이다
keep	kr:person:김령_(1577년)	ex:person:김령	김령 (1577년)은 연대 미상에 작품을 남긴 유학자이고 김령(생몰·설명 없음 — 같다고 볼 증거가 없다)는 다른 사람이다
keep	kr:person:김식_(17세기_전반)	wd:Q16752008	김식 (17세기 전반)은 1629에 작품을 남긴 사람이고 김식(1985~)는 다른 사람이다
keep	kr:person:김암_(야장)	wd:Q12587942	김암 (야장)은 1646에 작품을 남긴 야장이고 김암(김암(金巖, ?~?)은 8세기 신라의 점복가·병술가(兵術家)이자 관위는 )는 다른 사람이다
keep	kr:person:김영_(문신)	wd:Q81226463	김영 (문신)은 9세기 후반에 작품을 남긴 문신이고 김영(1475~)는 다른 사람이다
keep	kr:person:김영_(문신)	wd:Q6409660	김영 (문신)은 9세기 후반에 작품을 남긴 문신이고 김영(1980~)는 다른 사람이다
keep	kr:person:김영_(문신)	wd:Q16176418	김영 (문신)은 9세기 후반에 작품을 남긴 문신이고 김영(1982~)는 다른 사람이다
keep	kr:person:김용_(1557년)	wd:Q16176932	김용 (1557년)은 연대 미상에 작품을 남긴 관료이고 김용(1966~)는 다른 사람이다
keep	kr:person:김용_(고려)	wd:Q16176932	김용 (고려)은 1387에 작품을 남긴 사람이고 김용(1966~)는 다른 사람이다
keep	kr:person:김원_(문신)	wd:Q16261180	김원 (문신)은 884~886에 작품을 남긴 문신이고 김원(1967~)는 다른 사람이다
keep	kr:person:김원_(문신)	wd:Q16177279	김원 (문신)은 884~886에 작품을 남긴 문신이고 김원(1912~1994)는 다른 사람이다
keep	kr:person:김유_(유학자)	wd:Q85975051	김유 (유학자)은 연대 미상에 작품을 남긴 유학자이고 김유(김유(金庾, ? ~ 1386년)는 고려 후기의 무신이다)는 다른 사람이다
keep	kr:person:김이영_(가선대부)	wd:Q9358133	김이영 (가선대부)은 연대 미상에 작품을 남긴 가선대부이고 김이영(1975~)는 다른 사람이다
keep	kr:person:김저_(14세기_후반)	wd:Q24859741	김저 (14세기 후반)은 1357에 작품을 남긴 사람이고 김저(?~1389)는 다른 사람이다
keep	kr:person:김종한_(19세기_전반)	wd:Q16179267	김종한 (19세기 전반)은 1820에 작품을 남긴 사람이고 김종한(1914~1944)는 다른 사람이다
keep	kr:person:김지_(경상병사)	wd:Q125019673	김지 (경상병사)은 1579에 작품을 남긴 경상병사이고 김지(1540~)는 다른 사람이다
keep	kr:person:김청_(14세기_후반)	wd:Q28685127	김청 (14세기 후반)은 1357에 작품을 남긴 사람이고 김청(생몰·설명 없음 — 같다고 볼 증거가 없다)는 다른 사람이다
keep	kr:person:김청_(14세기_후반)	wd:Q12588988	김청 (14세기 후반)은 1357에 작품을 남긴 사람이고 김청(1962~)는 다른 사람이다
keep	kr:person:김현성_(명필)	wd:Q12966435	김현성 (명필)은 1614에 작품을 남긴 명필이고 김현성(1976~)는 다른 사람이다
keep	kr:person:김호_(14세기_후반)	wd:Q12589304	김호 (14세기 후반)은 1372에 작품을 남긴 사람이고 김호(1967~)는 다른 사람이다
keep	kr:person:김희선_(14세기_후반)	wd:Q464601	김희선 (14세기 후반)은 1399에 작품을 남긴 사람이고 김희선(1977~)는 다른 사람이다
keep	kr:person:김희선_(14세기_후반)	wd:Q16180245	김희선 (14세기 후반)은 1399에 작품을 남긴 사람이고 김희선(1943~)는 다른 사람이다
keep	kr:person:남영신_(14세기_전반)	wd:Q12589941	남영신 (14세기 전반)은 1339에 작품을 남긴 사람이고 남영신(1948~)는 다른 사람이다
keep	kr:person:남영신_(14세기_전반)	wd:Q16233434	남영신 (14세기 전반)은 1339에 작품을 남긴 사람이고 남영신(1990~)는 다른 사람이다
keep	kr:person:도림_(16세기_후반)	wd:Q21057816	도림 (16세기 후반)은 1588에 작품을 남긴 사람이고 도림(도림(道琳, ?~?)은 고구려(高句麗)의 승려(僧侶)이다)는 다른 사람이다
keep	kr:person:무염_(조각승)	wd:Q11786870	무염 (조각승)은 17세기에 작품을 남긴 조각승이고 무염(0799~0888)는 다른 사람이다
keep	kr:person:민기_(화승)	wd:Q117434632	민기 (화승)은 1709에 작품을 남긴 화승이고 민기(민기(閔機, 1568년 ~ 1641년 음력 12월 15일)는 조선 중기의)는 다른 사람이다
keep	kr:person:수연_(조각승)	ex:person:수연	수연 (조각승)은 1619~1639에 작품을 남긴 조각승이고 수연(조선후기 『무용집』을 저술한 승려)는 다른 사람이다
keep	kr:person:승호_(조각승)	wd:Q13607989	승호 (조각승)은 1681~1682에 작품을 남긴 조각승이고 승호(1987~)는 다른 사람이다
keep	kr:person:안민영_(19세기_후반)	wd:Q108805691	안민영 (19세기 후반)은 1876에 작품을 남긴 사람이고 안민영(대한민국의 영화 배우 (1970년 출생))는 다른 사람이다
keep	kr:person:안전_(17세기_전반)	wd:Q21059316	안전 (17세기 전반)은 1603에 작품을 남긴 사람이고 안전(안전(安戩, ? ~ 1298년)은 고려 충렬왕(忠烈王)조의 문신으로, 본)는 다른 사람이다
keep	kr:person:안종필_(고려)	wd:Q16261927	안종필 (고려)은 고려 고종 때에 작품을 남긴 사람이고 안종필(1937~1980)는 다른 사람이다
keep	kr:person:이근_(각수)	wd:Q12611052	이근 (각수)은 1446에 작품을 남긴 각수이고 이근(?~1398)는 다른 사람이다
keep	kr:person:이근_(각수)	wd:Q12611053	이근 (각수)은 1446에 작품을 남긴 각수이고 이근(이근(李根)은 조선 후기의 문신이다)는 다른 사람이다
keep	kr:person:이징_(화가)	wd:Q16183730	이징 (화가)은 1642에 작품을 남긴 화가이고 이징(이징(李徵, ? - ?년 10월 1일)은 조선 전기의 문신이다)는 다른 사람이다
keep	kr:person:이필선_(11세기_후반)	wd:Q106994419	이필선 (11세기 후반)은 1098에 작품을 남긴 사람이고 이필선(1928~2008)는 다른 사람이다
keep	kr:person:정윤_(고려)	wd:Q16091692	정윤 (고려)은 연대 미상에 작품을 남긴 사람이고 정윤(1957~)는 다른 사람이다
keep	kr:person:정지원_(백제)	wd:Q12616033	정지원 (백제)은 연대 미상에 작품을 남긴 사람이고 정지원(1985~)는 다른 사람이다
keep	kr:person:진옥_(승려_장인)	wd:Q55318327	진옥 (승려 장인)은 1580에 작품을 남긴 승려 장인이고 진옥(1990~)는 다른 사람이다
keep	kr:person:채원	wd:Q21060405	채원은 1739에 작품을 남긴 사람이고 채원 (고려)(채원(蔡元, 1124년~1172년(명종 2년))은 고려 중기의 무신이다)는 다른 사람이다
keep	kr:person:최호_(각수)	wd:Q21060476	최호 (각수)은 1515에 작품을 남긴 각수이고 최호(최호(崔灝, 생몰년 미상)는 조선 전기의 문신이다)는 다른 사람이다
keep	kr:person:태현_(화사)	wd:Q61090647	태현 (화사)은 1726에 작품을 남긴 화사이고 태현(남북국시대 통일신라 경덕왕 때, 유식학을 전공하여 『성유식론학기』, 『대)는 다른 사람이다
keep	kr:person:해린_(14세기_후반)	wd:Q16174717	해린 (14세기 후반)은 14세기 후반에 작품을 남긴 사람이고 해린(0984~)는 다른 사람이다
keep	kr:person:허백_(도인)	wd:Q27952220	허백 (도인)은 1222에 작품을 남긴 도인이고 허백(허백(許伯, ? ~ 1357년)은 고려 후기의 문신이다)는 다른 사람이다
keep	kr:person:혜공_(14세기_후반)	wd:Q12625153	혜공 (14세기 후반)은 1393에 작품을 남긴 사람이고 혜공(혜공(惠空: fl)는 다른 사람이다
keep	kr:person:혜문_(승려)	wd:Q12625163	혜문 (승려)은 1688에 작품을 남긴 승려이고 혜문(1973~)는 다른 사람이다
keep	kr:person:의천_(화승)	nikh:kc_n203600	의천 (화승)은 1693에 작품을 남긴 화승이고 의천(시대 배경과 의천의 출가 의천(義天, 1055~1101)은 고려 중기의 )는 다른 사람이다
keep	kr:person:김태서_(18세기_전반)	wd:Q10563964	김태서 (18세기 전반)은 1742에 작품을 남긴 사람이고 김태서(?~1257)는 다른 사람이다
keep	kr:person:김호_(14세기_후반)	wd:Q125019919	김호 (14세기 후반)은 1372에 작품을 남긴 사람이고 김호(1584~1631)는 다른 사람이다
keep	kr:person:김현_(고려)	wd:Q12589210	김현 (고려)은 연대 미상에 작품을 남긴 사람이고 김현(1942~1990)는 다른 사람이다
keep	kr:person:영규_(조각승)	wd:Q12607301	영규 (조각승)은 1657에 작품을 남긴 조각승이고 영규(?~1592)는 다른 사람이다
keep	kr:person:이굉_(시랑)	wd:Q12610985	이굉 (시랑)은 연대 미상에 작품을 남긴 시랑이고 이굉(1746~1803)는 다른 사람이다
keep	kr:person:홍희_(승려)	wd:Q12625545	홍희 (승려)은 1434에 작품을 남긴 승려이고 홍희(1884~1935)는 다른 사람이다
keep	kr:person:남영신_(14세기_전반)	wd:Q127689684	남영신 (14세기 전반)은 1339에 작품을 남긴 사람이고 남영신(송영길의 부인)는 다른 사람이다
keep	kr:person:정우_(주종장)	wd:Q12965580	정우 (주종장)은 1635에 작품을 남긴 주종장이고 정우(1981~)는 다른 사람이다
keep	kr:person:조구_(15세기_전반)	wd:Q133850849	조구 (15세기 전반)은 1415에 작품을 남긴 사람이고 조구(?~1395)는 다른 사람이다
keep	kr:person:문헌	wd:Q138033636	문헌은 1580에 작품을 남긴 승려 장인이고 허전(1797~1886)는 다른 사람이다
keep	kr:person:문헌	wd:Q138223313	문헌은 1580에 작품을 남긴 승려 장인이고 오익창(1557~1643)는 다른 사람이다
keep	kr:person:이오_(고려)	wd:Q16091024	이오 (고려)은 연대 미상에 작품을 남긴 사람이고 이오(레드애플(Led Apple)은 서영준, 김효석, 이규민으로 구성된 대한민)는 다른 사람이다
keep	kr:person:지선_(승려)	wd:Q16092009	지선 (승려)은 1357~1382에 작품을 남긴 승려이고 지선(1979~)는 다른 사람이다
keep	kr:person:김유_(유학자)	wd:Q16177421	김유 (유학자)은 연대 미상에 작품을 남긴 유학자이고 김유(1653~1719)는 다른 사람이다
keep	kr:person:김종한_(19세기_전반)	wd:Q16178573	김종한 (19세기 전반)은 1820에 작품을 남긴 사람이고 김종한(1844~1932)는 다른 사람이다
keep	kr:person:김식_(17세기_전반)	wd:Q16181085	김식 (17세기 전반)은 1629에 작품을 남긴 사람이고 김식(1482~1520)는 다른 사람이다
keep	kr:person:이정_(화가)	wd:Q16181971	이정 (화가)은 16세기 후반에 작품을 남긴 화가이고 이정(1511~1583)는 다른 사람이다
keep	kr:person:정우_(주종장)	wd:Q16233274	정우 (주종장)은 1635에 작품을 남긴 주종장이고 정우(1990~)는 다른 사람이다
keep	kr:person:김현_(고려)	wd:Q16261192	김현 (고려)은 연대 미상에 작품을 남긴 사람이고 김현(1971~2001)는 다른 사람이다
keep	kr:person:치상	wd:Q16262234	치상은 1764에 작품을 남긴 화승이고 장길상(1874~1936)는 다른 사람이다
